site_code,transect_name,quadrat_number,observation_date,observation_time,scientific_name,percent_cover,shoot_density,flower_count,fruit_count,shoot_count,canopy_height_cm,grazing_evidence
RN31.1,B,8,2009-07-16,11:40:00,Zostera marina,50,0,3,0,0,87,true
RN31.1,B,9,2009-07-16,11:40:00,Zostera marina,90,0,20,0,0,103,true
RN31.1,B,10,2009-07-16,11:40:00,Zostera marina,2,0,3,0,0,36,true
RN31.1,B,11,2009-07-16,11:40:00,Zostera marina,5,0,1,0,0,60,true
RN31.1,B,12,2009-07-16,11:40:00,Zostera marina,95,0,10,0,0,108,true
RN31.1,C,1,2009-07-16,11:11:00,Zostera marina,75,0,0,0,0,115,true
RN31.1,C,2,2009-07-16,11:11:00,Zostera marina,75,0,2,0,0,88,true
RN31.1,C,3,2009-07-16,11:11:00,Zostera marina,50,0,0,0,0,111,true
RN31.1,C,4,2009-07-16,11:11:00,Zostera marina,80,0,0,0,0,105,true
RN31.1,C,5,2009-07-16,11:11:00,Zostera marina,60,0,0,0,0,89,true
RN31.1,C,6,2009-07-16,11:11:00,Zostera marina,40,0,0,0,0,84,true
RN31.1,C,7,2009-07-16,11:11:00,Zostera marina,100,0,0,0,0,75,true
RN31.1,C,8,2009-07-16,11:11:00,Zostera marina,100,0,1,0,0,101,true
RN31.1,C,9,2009-07-16,11:11:00,Zostera marina,100,0,1,0,0,142,true
RN31.1,C,10,2009-07-16,11:11:00,Zostera marina,75,0,0,0,0,120,true
RN31.1,C,11,2009-07-16,11:11:00,Zostera marina,75,0,6,0,0,90,true
RN31.1,C,12,2009-07-16,11:11:00,Zostera marina,50,0,4,0,0,110,true
RN31.1,A,1,2010-07-08,13:23:00,Zostera marina,45,52,16,0,0,95,false
RN31.1,A,2,2010-07-08,13:23:00,Zostera marina,25,60,0,0,0,114,false
RN31.1,A,3,2010-07-08,13:23:00,Zostera marina,40,72,0,0,0,105,false
RN31.1,A,4,2010-07-08,13:23:00,Zostera marina,45,72,4,0,0,122,false
RN31.1,A,5,2010-07-08,13:23:00,Zostera marina,30,20,0,0,0,101,false
RN31.1,A,6,2010-07-08,13:23:00,Zostera marina,45,48,4,0,0,110,false
RN31.1,A,7,2010-07-08,13:23:00,Zostera marina,1,8,0,0,0,112,false
RN31.1,A,8,2010-07-08,13:23:00,Zostera marina,50,72,0,0,0,151,false
RN31.1,A,9,2010-07-08,13:23:00,Zostera marina,75,80,4,0,0,135,false
RN31.1,A,10,2010-07-08,13:23:00,Zostera marina,50,72,0,0,0,62,false
RN31.1,A,11,2010-07-08,13:23:00,Zostera marina,50,56,0,0,0,131,false
RN31.1,A,12,2010-07-08,13:23:00,Zostera marina,25,52,16,0,0,108,false
RN31.1,B,1,2010-07-08,14:00:00,Zostera marina,10,52,0,0,0,100,false
RN31.1,B,2,2010-07-08,14:00:00,Zostera marina,10,20,4,0,0,108,false
RN31.1,B,3,2010-07-08,14:00:00,Zostera marina,50,80,12,0,0,145,false
RN31.1,B,4,2010-07-08,14:00:00,Zostera marina,15,24,4,0,0,159,false
RN31.1,B,5,2010-07-08,14:00:00,Zostera marina,30,40,8,0,0,118,false
RN31.1,B,6,2010-07-08,14:00:00,Zostera marina,30,64,8,0,0,151,false
RN31.1,B,7,2010-07-08,14:00:00,Zostera marina,60,80,16,0,0,110,false
RN31.1,B,8,2010-07-08,14:00:00,Zostera marina,10,44,8,0,0,114,false
RN31.1,B,9,2010-07-08,14:00:00,Zostera marina,50,56,12,0,0,106,false
RN31.1,B,10,2010-07-08,14:00:00,Zostera marina,25,48,4,0,0,109,false
RN31.1,B,11,2010-07-08,14:00:00,Zostera marina,15,32,8,0,0,126,false
RN31.1,B,12,2010-07-08,14:00:00,Zostera marina,10,28,4,0,0,109,false
RN31.1,C,1,2010-07-08,01:23:00,Zostera marina,5,16,4,0,0,80,false
RN31.1,C,2,2010-07-08,01:23:00,Zostera marina,100,40,4,0,0,181,false
RN31.1,C,3,2010-07-08,01:23:00,Zostera marina,100,88,4,0,0,150,false
RN31.1,C,4,2010-07-08,01:23:00,Zostera marina,100,84,0,0,0,132,false
RN31.1,C,5,2010-07-08,01:23:00,Zostera marina,100,112,24,0,0,122,false
RN31.1,C,6,2010-07-08,01:23:00,Zostera marina,100,44,0,0,0,140,false
RN31.1,C,7,2010-07-08,01:23:00,Zostera marina,100,64,8,0,0,78,false
RN31.1,C,8,2010-07-08,01:23:00,Zostera marina,100,68,16,0,0,83,false
RN31.1,C,9,2010-07-08,01:23:00,Zostera marina,100,36,20,0,0,95,false
RN31.1,C,10,2010-07-08,01:23:00,Zostera marina,100,68,12,0,0,77,false
RN31.1,C,11,2010-07-08,01:23:00,Zostera marina,100,72,12,0,0,116,false
RN31.1,C,12,2010-07-08,01:23:00,Zostera marina,100,48,4,0,0,110,false
RN31.1,A,1,2011-07-11,12:00:00,Zostera marina,20,108,14,0,0,62,false
RN31.1,A,2,2011-07-11,12:00:00,Zostera marina,25,136,22,0,0,95,false
RN31.1,A,3,2011-07-11,12:00:00,Zostera marina,25,144,25,0,0,100,false
RN31.1,A,4,2011-07-11,12:00:00,Zostera marina,30,132,21,0,0,81,false
RN31.1,A,5,2011-07-11,12:00:00,Zostera marina,35,184,12,0,0,83,false
RN31.1,A,6,2011-07-11,12:00:00,Zostera marina,35,120,15,0,0,91,false
RN31.1,A,7,2011-07-11,12:00:00,Zostera marina,35,72,3,0,0,106,false
RN31.1,A,8,2011-07-11,12:00:00,Zostera marina,40,52,5,0,0,108,false
RN31.1,A,9,2011-07-11,12:00:00,Zostera marina,75,184,10,0,0,96,false
RN31.1,A,10,2011-07-11,12:00:00,Zostera marina,45,68,0,0,0,73,false
RN31.1,A,11,2011-07-11,12:00:00,Zostera marina,20,36,0,0,0,76,false
RN31.1,A,12,2011-07-11,12:00:00,Zostera marina,5,12,0,0,0,18,false
RN31.1,B,1,2011-07-11,12:00:00,Zostera marina,35,148,7,0,0,73,false
RN31.1,B,2,2011-07-11,12:00:00,Zostera marina,65,184,8,0,0,97,true
RN31.1,B,3,2011-07-11,12:00:00,Zostera marina,40,60,3,0,0,91,false
RN31.1,B,4,2011-07-11,12:00:00,Zostera marina,15,52,1,0,0,71,false
RN31.1,B,5,2011-07-11,12:00:00,Zostera marina,45,84,12,0,0,86,true
RN31.1,B,6,2011-07-11,12:00:00,Zostera marina,15,28,0,0,0,91,false
RN31.1,B,7,2011-07-11,12:00:00,Zostera marina,10,28,0,0,0,76,false
RN31.1,B,8,2011-07-11,12:00:00,Zostera marina,75,224,10,0,0,88,false
RN31.1,B,10,2011-07-11,12:00:00,Zostera marina,40,104,5,0,0,92,false
RN31.1,B,11,2011-07-11,12:00:00,Zostera marina,10,48,5,0,0,100,false
RN31.1,B,12,2011-07-11,12:00:00,Zostera marina,20,32,0,0,0,78,false
RN31.1,C,1,2011-07-11,12:00:00,Zostera marina,15,84,9,0,0,102,false
RN31.1,C,2,2011-07-11,12:00:00,Zostera marina,20,96,10,0,0,142,false
RN31.1,C,3,2011-07-11,12:00:00,Zostera marina,20,88,8,0,0,119,false
RN31.1,C,4,2011-07-11,12:00:00,Zostera marina,10,68,9,0,0,87,false
RN31.1,C,5,2011-07-11,12:00:00,Zostera marina,15,80,12,0,0,117,false
RN31.1,C,6,2011-07-11,12:00:00,Zostera marina,10,72,13,0,0,62,false
RN31.1,C,7,2011-07-11,12:00:00,Zostera marina,20,108,20,0,0,100,false
RN31.1,C,8,2011-07-11,12:00:00,Zostera marina,15,68,15,0,0,84,false
RN31.1,C,9,2011-07-11,12:00:00,Zostera marina,15,72,10,0,0,117,false
RN31.1,C,10,2011-07-11,12:00:00,Zostera marina,20,88,10,0,0,80,false
RN31.1,C,11,2011-07-11,12:00:00,Zostera marina,25,108,13,0,0,98,false
RN31.1,C,12,2011-07-11,12:00:00,Zostera marina,20,88,11,0,0,102,false
RN31.1,A,1,2012-07-17,11:15:00,Zostera marina,50,84,1,0,0,82,false
RN31.1,A,2,2012-07-17,11:15:00,Zostera marina,75,112,0,0,0,94,false
RN31.1,A,3,2012-07-17,11:15:00,Zostera marina,65,104,3,0,0,87,false
RN31.1,A,4,2012-07-17,11:15:00,Zostera marina,50,28,0,0,0,70,false
RN31.1,A,5,2012-07-17,11:15:00,Zostera marina,90,152,0,0,0,84,false
RN31.1,A,6,2012-07-17,11:15:00,Zostera marina,95,156,7,0,0,97,false
RN31.1,A,7,2012-07-17,11:15:00,Zostera marina,30,36,4,0,0,96,false
RN31.1,A,8,2012-07-17,11:15:00,Zostera marina,40,44,1,0,0,103,false
RN31.1,A,9,2012-07-17,11:15:00,Zostera marina,70,92,0,0,0,86,false
RN31.1,A,10,2012-07-17,11:15:00,Zostera marina,90,128,0,0,0,100,false
RN31.1,A,11,2012-07-17,11:15:00,Zostera marina,100,160,6,0,0,102,false
RN31.1,A,12,2012-07-17,11:15:00,Zostera marina,95,144,3,0,0,90,false
RN31.1,B,1,2012-07-17,11:15:00,Zostera marina,40,24,1,0,0,79,false
RN31.1,B,2,2012-07-17,11:15:00,Zostera marina,90,52,0,0,0,90,false
RN31.1,B,3,2012-07-17,11:15:00,Zostera marina,60,20,0,0,0,61,true
RN31.1,B,4,2012-07-17,11:15:00,Zostera marina,10,4,0,0,0,29,false
RN31.1,B,5,2012-07-17,11:15:00,Zostera marina,30,12,0,0,0,54,false
RN31.1,B,6,2012-07-17,11:15:00,Zostera marina,50,28,2,0,0,53,false
RN31.1,B,7,2012-07-17,11:15:00,Zostera marina,60,40,0,0,0,96,false
RN31.1,B,10,2012-07-17,11:15:00,Zostera marina,15,8,2,0,0,35,false
RN31.1,B,11,2012-07-17,11:15:00,Zostera marina,35,16,0,0,0,86,false
RN31.1,B,12,2012-07-17,11:15:00,Zostera marina,50,36,1,0,0,68,false
RN31.1,C,1,2012-07-17,11:15:00,Zostera marina,100,48,1,0,0,60,true
RN31.1,C,2,2012-07-17,11:15:00,Zostera marina,100,40,3,0,0,70,true
RN31.1,C,3,2012-07-17,11:15:00,Zostera marina,80,16,8,0,0,50,true
RN31.1,C,4,2012-07-17,11:15:00,Zostera marina,50,12,1,0,0,55,false
RN31.1,C,5,2012-07-17,11:15:00,Zostera marina,90,32,4,0,0,55,true
RN31.1,C,6,2012-07-17,11:15:00,Zostera marina,100,44,0,0,0,70,false
RN31.1,C,7,2012-07-17,11:15:00,Zostera marina,100,40,0,0,0,54,true
RN31.1,C,8,2012-07-17,11:15:00,Zostera marina,100,32,0,0,0,46,true
RN31.1,C,9,2012-07-17,11:15:00,Zostera marina,100,32,0,0,0,42,true
RN31.1,C,10,2012-07-17,11:15:00,Zostera marina,100,40,0,0,0,31,true
RN31.1,C,11,2012-07-17,11:15:00,Zostera marina,100,48,0,0,0,34,true
RN31.1,C,12,2012-07-17,11:15:00,Zostera marina,100,72,0,0,0,35,true
RN31.1,A,1,2013-07-15,14:00:00,Zostera marina,100,160,3,0,0,117,false
RN31.1,A,2,2013-07-15,14:00:00,Zostera marina,100,184,3,0,0,113,false
RN31.1,A,3,2013-07-15,14:00:00,Zostera marina,100,172,2,0,0,108,false
RN31.1,A,4,2013-07-15,14:00:00,Zostera marina,100,188,3,0,0,105,false
RN31.1,A,5,2013-07-15,14:00:00,Zostera marina,100,160,3,0,0,85,false
RN31.1,A,6,2013-07-15,14:00:00,Zostera marina,100,240,5,0,0,99,false
RN31.1,A,7,2013-07-15,14:00:00,Zostera marina,100,184,2,0,0,95,false
RN31.1,A,8,2013-07-15,14:00:00,Zostera marina,100,192,1,0,0,111,false
RN31.1,A,9,2013-07-15,14:00:00,Zostera marina,100,200,2,0,0,105,false
RN31.1,A,10,2013-07-15,14:00:00,Zostera marina,95,180,4,0,0,99,false
RN31.1,A,11,2013-07-15,14:00:00,Zostera marina,100,208,5,0,0,105,false
RN31.1,A,12,2013-07-15,14:00:00,Zostera marina,100,180,4,0,0,125,false
RN31.1,B,1,2013-07-15,14:00:00,Zostera marina,45,100,0,0,0,93,true
RN31.1,B,2,2013-07-15,14:00:00,Zostera marina,50,68,0,0,0,100,true
RN31.1,B,3,2013-07-15,14:00:00,Zostera marina,10,36,0,0,0,83,false
RN31.1,B,4,2013-07-15,14:00:00,Zostera marina,15,28,0,0,0,67,true
RN31.1,B,5,2013-07-15,14:00:00,Zostera marina,15,60,2,0,0,96,true
RN31.1,B,6,2013-07-15,14:00:00,Zostera marina,95,268,2,0,0,96,true
RN31.1,B,7,2013-07-15,14:00:00,Zostera marina,85,204,5,0,0,97,true
RN31.1,B,8,2013-07-15,14:00:00,Zostera marina,95,256,3,0,0,110,true
RN31.1,B,9,2013-07-15,14:00:00,Zostera marina,5,12,0,0,0,57,true
RN31.1,B,10,2013-07-15,14:00:00,Zostera marina,5,8,0,0,0,23,false
RN31.1,B,11,2013-07-15,14:00:00,Zostera marina,5,28,0,0,0,62,true
RN31.1,B,12,2013-07-15,14:00:00,Zostera marina,95,244,15,0,0,106,true
RN31.1,C,1,2013-07-15,14:00:00,Zostera marina,55,32,5,0,0,99,true
RN31.1,C,2,2013-07-15,14:00:00,Zostera marina,65,52,2,0,0,110,true
RN31.1,C,3,2013-07-15,14:00:00,Zostera marina,75,64,3,0,0,105,true
RN31.1,C,4,2013-07-15,14:00:00,Zostera marina,80,72,0,0,0,79,true
RN31.1,C,5,2013-07-15,14:00:00,Zostera marina,80,60,1,0,0,95,true
RN31.1,C,6,2013-07-15,14:00:00,Zostera marina,85,88,2,0,0,105,true
RN31.1,C,7,2013-07-15,14:00:00,Zostera marina,80,64,2,0,0,88,true
RN31.1,C,8,2013-07-15,14:00:00,Zostera marina,85,92,0,0,0,99,true
RN31.1,C,9,2013-07-15,14:00:00,Zostera marina,70,76,0,0,0,82,true
RN31.1,C,10,2013-07-15,14:00:00,Zostera marina,55,32,0,0,0,109,true
RN31.1,C,11,2013-07-15,14:00:00,Zostera marina,70,80,0,0,0,110,true
RN31.1,C,12,2013-07-15,14:00:00,Zostera marina,70,80,2,0,0,99,true
